DBInstanceIdentifier,DBInstanceClass,Engine,DBInstanceStatus,MasterUsername,DBName,AllocatedStorage,InstanceCreateTime,PreferredBackupWindow,BackupRetentionPeriod,DBSecurityGroups,VpcSecurityGroups,DBParameterGroups,AvailabilityZone,PreferredMaintenanceWindow,MultiAZ,EngineVersion,AutoMinorVersionUpgrade,ReadReplicaDBInstanceIdentifiers,LicenseModel,OptionGroupMemberships,PubliclyAccessible,StorageType,DbInstancePort,DBClusterIdentifier,StorageEncrypted,KmsKeyId,DbiResourceId,CACertificateIdentifier,DomainMemberships,CopyTagsToSnapshot,MonitoringInterval,EnhancedMonitoringResourceArn,MonitoringRoleArn,PromotionTier,DBInstanceArn,IAMDatabaseAuthenticationEnabled,PerformanceInsightsEnabled,PerformanceInsightsKMSKeyId,PerformanceInsightsRetentionPeriod,EnabledCloudwatchLogsExports,DeletionProtection,AssociatedRoles,TagList,CustomerOwnedIpEnabled,BackupTarget,Endpoint.Address,Endpoint.Port,Endpoint.HostedZoneId,DBSubnetGroup.DBSubnetGroupName,DBSubnetGroup.DBSubnetGroupDescription,DBSubnetGroup.VpcId,DBSubnetGroup.SubnetGroupStatus,DBSubnetGroup.Subnets,LatestRestorableTime,SecondaryAvailabilityZone,MaxAllocatedStorage,ActivityStreamStatus,ReadReplicaSourceDBInstanceIdentifier,StatusInfos,Iops
pwa-prod-0,db.r6g.4xlarge,aurora-mysql,available,gds_admin,pwa_prod,1,2020-08-01 21:05:14.344000+00:00,08:47-09:17,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-aurora-mysql57-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:08:46-mon:09:16,False,5.7.mysql_aurora.2.10.1,False,[],general-public-license,"[{'OptionGroupName': 'default:aurora-mysql-5-7', 'Status': 'in-sync'}]",False,aurora,0,pwa-prod,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,db-JXWWDVT4G2FOSR6P7QGNMB7MEE,rds-ca-2019,[],False,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-JXWWDVT4G2FOSR6P7QGNMB7MEE,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,0.0,arn:aws:rds:us-west-1:497256801702:db:pwa-prod-0,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,['slowquery'],False,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/pwa'}, {'Key': 'TenantTeam', 'Value': 'apidevs@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'pwa'}, {'Key': 'environment', 'Value': 'pwa-prod'}, {'Key': 'Service', 'Value': 'daas_mysql'}, {'Key': 'jira', 'Value': 'GDS-20737'}]",False,region,pwa-prod-0.czlsgz0xic0p.us-west-1.rds.amazonaws.com,3306,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,nan,nan,nan,nan,nan,nan
rainbow-prod,db.r5.8xlarge,postgres,available,gds_admin,reading_rainbow,2000,2022-01-06 05:25:18.775000+00:00,03:00-06:00,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-debug', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.15,False,"['rainbow-prod-2', 'rainbow-prod-4', 'rainbow-prod-1', 'rainbow-prod-3']",postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-VYFV2I5ZABMJ5SYWEA2GSGUCLA,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-VYFV2I5ZABMJ5SYWEA2GSGUCLA,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:rainbow-prod,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/reading-rainbow'}, {'Key': 'TenantTeam', 'Value': 'sfint-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'reading-rainbow'}, {'Key': 'environment', 'Value': 'rainbow-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-32499'}]",False,region,rainbow-prod.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",2022-06-27 13:26:59+00:00,us-west-1a,3000.0,stopped,nan,nan,nan
rainbow-prod-1,db.r5.8xlarge,postgres,available,gds_admin,reading_rainbow,2000,2022-01-06 05:53:51.199000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-debug', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.15,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-VRJMRUOJOOQIJIDLJXCMV66GCA,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-VRJMRUOJOOQIJIDLJXCMV66GCA,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:rainbow-prod-1,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/reading-rainbow'}, {'Key': 'TenantTeam', 'Value': 'sfint-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'reading-rainbow'}, {'Key': 'environment', 'Value': 'rainbow-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-32499'}]",False,region,rainbow-prod-1.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1a,3000.0,stopped,rainbow-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",nan
rainbow-prod-2,db.r5.8xlarge,postgres,available,gds_admin,reading_rainbow,2000,2022-03-14 19:40:46.195000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-debug', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.15,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-AMOQOMFNFVDUCNPC7KWNIUXBTU,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-AMOQOMFNFVDUCNPC7KWNIUXBTU,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:rainbow-prod-2,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/reading-rainbow'}, {'Key': 'TenantTeam', 'Value': 'sfint-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'reading-rainbow'}, {'Key': 'environment', 'Value': 'rainbow-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-32499'}]",False,region,rainbow-prod-2.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1a,3000.0,stopped,rainbow-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",nan
rainbow-prod-3,db.r5.8xlarge,postgres,available,gds_admin,reading_rainbow,2000,2022-03-14 19:40:52.063000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-debug', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,mon:00:00-mon:03:00,True,11.15,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-CU4GXRXH2HSBAO5GPGKA4DDLOE,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-CU4GXRXH2HSBAO5GPGKA4DDLOE,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:rainbow-prod-3,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/reading-rainbow'}, {'Key': 'TenantTeam', 'Value': 'sfint-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'reading-rainbow'}, {'Key': 'environment', 'Value': 'rainbow-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-32499'}]",False,region,rainbow-prod-3.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1c,3000.0,stopped,rainbow-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",nan
rainbow-prod-4,db.r5.8xlarge,postgres,available,gds_admin,reading_rainbow,2000,2022-03-22 15:29:26.731000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-debug', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.15,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-AY6YN4MVNYTR7C7LYH5KRV2HTQ,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-AY6YN4MVNYTR7C7LYH5KRV2HTQ,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:rainbow-prod-4,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/reading-rainbow'}, {'Key': 'TenantTeam', 'Value': 'sfint-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'reading-rainbow'}, {'Key': 'environment', 'Value': 'rainbow-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-32499'}]",False,region,rainbow-prod-4.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1a,3000.0,stopped,rainbow-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",nan
ranger-prod-0,db.r6g.large,aurora-mysql,available,gds_admin,ranger_prod,1,2021-04-30 05:46:57.071000+00:00,10:26-10:56,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-aurora-mysql57-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,fri:09:21-fri:09:51,False,5.7.mysql_aurora.2.10.1,False,[],general-public-license,"[{'OptionGroupName': 'default:aurora-mysql-5-7', 'Status': 'in-sync'}]",False,aurora,0,ranger-prod,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,db-CLTRGRW3F5VBSRQALMBSSR3YA4,rds-ca-2019,[],False,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-CLTRGRW3F5VBSRQALMBSSR3YA4,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,0.0,arn:aws:rds:us-west-1:497256801702:db:ranger-prod-0,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,['slowquery'],False,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/gdoop-dev'}, {'Key': 'TenantTeam', 'Value': 'gdoop-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'gdoop-dev'}, {'Key': 'environment', 'Value': 'ranger-prod'}, {'Key': 'Service', 'Value': 'daas_mysql'}, {'Key': 'jira', 'Value': 'GDS-29359'}]",False,region,ranger-prod-0.czlsgz0xic0p.us-west-1.rds.amazonaws.com,3306,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,nan,nan,nan,nan,nan,nan
ranger-prod-1,db.r6g.large,aurora-mysql,available,gds_admin,ranger_prod,1,2021-04-30 05:55:43.206000+00:00,10:26-10:56,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-aurora-mysql57-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,thu:11:39-thu:12:09,False,5.7.mysql_aurora.2.10.1,False,[],general-public-license,"[{'OptionGroupName': 'default:aurora-mysql-5-7', 'Status': 'in-sync'}]",False,aurora,0,ranger-prod,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,db-JPOHF7Y5NODV7HP4TRYSVG4X6Q,rds-ca-2019,[],False,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-JPOHF7Y5NODV7HP4TRYSVG4X6Q,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,0.0,arn:aws:rds:us-west-1:497256801702:db:ranger-prod-1,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,['slowquery'],False,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/gdoop-dev'}, {'Key': 'TenantTeam', 'Value': 'gdoop-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'gdoop-dev'}, {'Key': 'environment', 'Value': 'ranger-prod'}, {'Key': 'Service', 'Value': 'daas_mysql'}, {'Key': 'jira', 'Value': 'GDS-29359'}]",False,region,ranger-prod-1.czlsgz0xic0p.us-west-1.rds.amazonaws.com,3306,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,nan,nan,nan,nan,nan,nan
ranger-sac1-prod-0,db.r6g.large,aurora-mysql,available,gds_admin,ranger_prod,1,2021-06-10 16:56:28.339000+00:00,08:14-08:44,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-aurora-mysql57-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,fri:12:07-fri:12:37,False,5.7.mysql_aurora.2.10.1,False,[],general-public-license,"[{'OptionGroupName': 'default:aurora-mysql-5-7', 'Status': 'in-sync'}]",False,aurora,0,ranger-sac1-prod,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,db-Z3DZS2QZWWSM7XR2OJFHCAZPKU,rds-ca-2019,[],False,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-Z3DZS2QZWWSM7XR2OJFHCAZPKU,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,0.0,arn:aws:rds:us-west-1:497256801702:db:ranger-sac1-prod-0,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,['slowquery'],False,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/gdoop-dev'}, {'Key': 'TenantTeam', 'Value': 'gdoop-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'gdoop-dev'}, {'Key': 'environment', 'Value': 'ranger-sac1-prod'}, {'Key': 'Service', 'Value': 'daas_mysql'}, {'Key': 'jira', 'Value': 'GDS-29727'}]",False,region,ranger-sac1-prod-0.czlsgz0xic0p.us-west-1.rds.amazonaws.com,3306,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,nan,nan,nan,nan,nan,nan
ranger-sac1-prod-1,db.r6g.large,aurora-mysql,available,gds_admin,ranger_prod,1,2021-06-10 16:47:05.312000+00:00,08:14-08:44,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-aurora-mysql57-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,sun:08:27-sun:08:57,False,5.7.mysql_aurora.2.10.1,False,[],general-public-license,"[{'OptionGroupName': 'default:aurora-mysql-5-7', 'Status': 'in-sync'}]",False,aurora,0,ranger-sac1-prod,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,db-G6TRORVOGI67MNNAJXGNTKQE6Q,rds-ca-2019,[],False,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-G6TRORVOGI67MNNAJXGNTKQE6Q,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,0.0,arn:aws:rds:us-west-1:497256801702:db:ranger-sac1-prod-1,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,['slowquery'],False,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/gdoop-dev'}, {'Key': 'TenantTeam', 'Value': 'gdoop-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'gdoop-dev'}, {'Key': 'environment', 'Value': 'ranger-sac1-prod'}, {'Key': 'Service', 'Value': 'daas_mysql'}, {'Key': 'jira', 'Value': 'GDS-29727'}]",False,region,ranger-sac1-prod-1.czlsgz0xic0p.us-west-1.rds.amazonaws.com,3306,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,nan,nan,nan,nan,nan,nan
reg-cons-log-prod,db.r5.2xlarge,postgres,available,gds_admin,reg_cons_log_prod,999,2020-01-09 07:43:34.594000+00:00,03:00-06:00,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-large', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,mon:00:00-mon:03:00,True,11.15,False,['reg-cons-log-prod-1'],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-ANKBK54NG7T56SK3PIJ5DGCTPE,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-ANKBK54NG7T56SK3PIJ5DGCTPE,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:reg-cons-log-prod,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/regulatory-consent-log'}, {'Key': 'TenantTeam', 'Value': 'apidevs@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'regulatory-consent-log'}, {'Key': 'environment', 'Value': 'reg-cons-log-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-23155'}]",False,region,reg-cons-log-prod.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",2022-06-27 13:29:30+00:00,us-west-1c,1200.0,stopped,nan,nan,nan
reg-cons-log-prod-1,db.r5.2xlarge,postgres,available,gds_admin,reg_cons_log_prod,999,2020-08-26 22:15:47.306000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-large', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.15,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-6PTJ6Q2Z67O7L6NSE6OY52BA5M,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-6PTJ6Q2Z67O7L6NSE6OY52BA5M,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:reg-cons-log-prod-1,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/regulatory-consent-log'}, {'Key': 'TenantTeam', 'Value': 'apidevs@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'regulatory-consent-log'}, {'Key': 'environment', 'Value': 'reg-cons-log-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-23155'}]",False,region,reg-cons-log-prod-1.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1a,1200.0,stopped,reg-cons-log-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",nan
