hostid	engine	Original JIRA	Core/Non-Core	Service Portal	DB_instance	Size	Blocker	Excelformula for pkmissing sheet	On-premise IP-RW	 DB VIP - RW	RDS VIP - RW	On-premise IP-RO	 DB VIP - RO	RDS VIP - RO	Region replica	jira	Expected Date	In Progress	Route53 RW Endpoint	Route53 RO Endpoint	Notes	Encrypted	hostid_dbname
gds_prod_snc1_db063	mysql	GDS-13393	Core	gdoop	ranger_sac1_prod	0 GB		#N/A	10.22.51.14	gds-snc1-prod-ranger-sac1-rw-vip.snc1	gds-ranger-sac1-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.14	gds-snc1-prod-ranger-sac1-ro-vip.snc1	gds-ranger-sac1-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29727		Migrated					gds_prod_snc1_db063ranger_sac1_prod
gds_prod_snc1_db063	mysql	GDS-14159	Core	afl-reconciliation-job	afl_recon_prod			#N/A	10.22.51.21	gds-snc1-prod-afl-recon-rw-vip.snc1	dedicated	10.22.46.21	gds-snc1-prod-afl-recon-ro-vip.snc1			GDS-29828		Decommissioned			Predestroyed wrt GDS-28206 (Pre-destroy idle instances on cluster 063)		gds_prod_snc1_db063afl_recon_prod
gds_prod_snc1_db063	mysql	GDS-14208			onboarding_prod			#N/A	10.22.51.22	gds-snc1-prod-onboarding-rw-vip.snc1		10.22.46.22	gds-snc1-prod-onboarding-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-28206 (Pre-destroy idle instances on cluster 063)		gds_prod_snc1_db063onboarding_prod
gds_prod_snc1_db063	mysql	GDS-13392	Core	gdoop	oozie_sac1_prod	0 GB		#N/A	10.22.51.13	gds-snc1-prod-oozie-sac1-rw-vip.snc1	gds-oozie-sac1-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.13	gds-snc1-prod-oozie-sac1-ro-vip.snc1	gds-oozie-sac1-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29728		Migrated					gds_prod_snc1_db063oozie_sac1_prod
gds_prod_snc1_db063	mysql	GDS-19171	Non-Core	love	love_prod	4.6 MB		#N/A	10.22.51.17		gds-my-noncore-us-001-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.17		gds-my-noncore-us-001-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-27515		Migrated			Started the instance manullay and shutdown after wards		gds_prod_snc1_db063love_prod
gds_prod_snc1_db065	mysql	GDS-17381 __SOX__	Core	succs	succ_prod	3.1 GB		#N/A	10.22.51.46	gds-snc1-prod-succ-rw-vip.snc1	gds-succ-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.46	gds-snc1-prod-succ-ro-vip.snc1	gds-succ-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29729		Migrated					gds_prod_snc1_db065succ_prod
gds_prod_snc1_db065	mysql	GDS-17621	Non-Core	consumer-data-engineering	quartz_prod	0.1 GB		#N/A	10.22.51.49	gds-snc1-prod-quartz-rw-vip.snc1		10.22.46.49	gds-snc1-prod-quartz-ro-vip.snc1			GDS-31874		Decommissioned					gds_prod_snc1_db065quartz_prod
gds_prod_snc1_db065	mysql	GDS-15188	Non-Core	refresh_api	edw_refresh_api_prod	2.1 GB		#N/A	10.22.51.34	gds-snc1-prod-edw-refresh-api-rw-vip.snc1	gds-my-noncore-us-004-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.34	gds-snc1-prod-edw-refresh-api-ro-vip.snc1	gds-my-noncore-us-004-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-34241		Not Started					gds_prod_snc1_db065edw_refresh_api_prod
gds_prod_snc1_db065	mysql	GDS-15053			testrail2018_prod	78.0 GB		#N/A	10.22.51.31	gds-snc1-prod-testrail2018-rw-vip.snc1		10.22.46.31	gds-snc1-prod-testrail2018-ro-vip.snc1					Not Started					gds_prod_snc1_db065testrail2018_prod
gds_prod_snc1_db065	mysql	GDS-16283	Non-Core	perf-tools-service	performance_test_prod	8.3 MB		#N/A	10.22.51.39	gds-snc1-prod-performance-test-rw-vip.snc1	gds-my-noncore-us-001-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.39	gds-snc1-prod-performance-test-ro-vip.snc1	gds-my-noncore-us-001-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-27521		Migrated			Started the instance manullay and shutdown after wards		gds_prod_snc1_db065performance_test_prod
gds_prod_snc1_db065	mysql	GDS-16630	Core	ad-inventory	ad_inv_serv_prod	0 GB		#N/A	10.22.51.41	gds-snc1-prod-ad-inventory-service-rw-vip.snc1	gds-ad-inv-serv-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.41	gds-snc1-prod-ad-inventory-service-ro-vip.snc1	gds-ad-inv-serv-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29736		Migrated			Onprem DB to be decommissioned		gds_prod_snc1_db065ad_inv_serv_prod
gds_prod_snc1_db065	mysql	GDS-17592	Core	rocketman-commercial	rocketmanv2_trans_prod			#N/A	10.22.51.48	gds-snc1-prod-rocketmanv2-trans-rw-vip.snc1	gds-rocketmanv2-trans-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.48	gds-snc1-prod-rocketmanv2-trans-ro-vip.snc1	gds-rocketmanv2-trans-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29829		Migrated					gds_prod_snc1_db065rocketmanv2_trans_prod
gds_prod_snc1_db065	mysql	GDS-17330	Non-Core	ingestion-service	tkt_ing_serv_prod	0 GB		#N/A	10.22.51.47	gds-snc1-prod-tkt-ing-serv-rw-vip.snc1	gds-my-noncore-us-004-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.47	gds-snc1-prod-tkt-ing-serv-ro-vip.snc1	gds-my-noncore-us-004-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-3208		Migrated					gds_prod_snc1_db065tkt_ing_serv_prod
gds_prod_snc1_db065	mysql	GDS-14933	Core	gdoop	hive_sac1_sox_prod	0.9 GB		#N/A	10.22.51.32	gds-snc1-prod-hive-sac1-sox-rw-vip.snc1	gds-hive-sac1-sox-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.32	gds-snc1-prod-hive-sac1-sox-ro-vip.snc1	gds-hive-sac1-sox-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29737		Migrated					gds_prod_snc1_db065hive_sac1_sox_prod
gds_prod_snc1_db065	mysql	GDS-16792	Core	affiliate-api#anchor_affiliate-api__analytics	analytics_prod	8.7 GB		#N/A	10.22.51.43	gds-snc1-prod-analytics2-rw-vip.snc1	gds-analytics-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.43	gds-snc1-prod-analytics2-ro-vip.snc1	gds-analytics-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29738		Migrated					gds_prod_snc1_db065analytics_prod
gds_prod_snc1_db065	mysql	GDS-15705 __SOX__			ret_man_port_prod			#N/A	10.22.51.37	gds-snc1-prod-ret-man-port-rw-vip.snc1		10.22.46.37	gds-snc1-prod-ret-man-port-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-27974 (Pre-destroy idle instances on cluster 065)		gds_prod_snc1_db065ret_man_port_prod
gds_prod_snc1_db065	mysql	GDS-15154 __SOX__	Core	vss	voucher_ssearch_prod	1684 GB		#N/A	10.22.51.33	gds-snc1-prod-voucher-ssearch-rw-vip.snc1	gds-voucher-ssearch-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.33	gds-snc1-prod-voucher-ssearch-ro-vip.snc1	gds-voucher-ssearch-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29739		Migrated			Onprem DB to be decommissioned		gds_prod_snc1_db065voucher_ssearch_prod
gds_prod_snc1_db065	mysql	GDS-17697			jtier_dash_prod	0 GB		#N/A	10.22.51.50	gds-snc1-prod-jtier-dash-rw-vip.snc1		10.22.46.50	gds-snc1-prod-jtier-dash-ro-vip.snc1		No	GDS-27519		Decommissioned					gds_prod_snc1_db065jtier_dash_prod
gds_prod_snc1_db065	mysql	GDS-15470	Non-Core	netops_api	netops_api_prod	0 GB		#N/A	10.22.51.35	gds-snc1-prod-netops-api-rw-vip.snc1	gds-my-noncore-us-001-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.35	gds-snc1-prod-netops-api-ro-vip.snc1	gds-my-noncore-us-001-prod-ro.prod.us-west-1.aws.groupondev.com	No	GDS-27520		Migrated					gds_prod_snc1_db065netops_api_prod
gds_prod_snc1_db065	mysql	GDS-16332	Non-Core	content-flagging-service	content_service_prod	0 GB		#N/A	10.22.51.40	gds-snc1-prod-content-service-rw-vip.snc1	gds-my-noncore-us-006-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.40	gds-snc1-prod-content-service-ro-vip.snc1	gds-my-noncore-us-006-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-34242		Not Started			To be decommissioned decommed by the end of Q2		gds_prod_snc1_db065content_service_prod
gds_prod_snc1_db065	mysql	GDS-16969	Non-Core	ingestion-service	ingestion_serv_prod			#N/A	10.22.51.44	gds-snc1-prod-ingestion-service-rw-vip.snc1		10.22.46.44	gds-snc1-prod-ingestion-service-ro-vip.snc1					Decommissioned			Predestroyed wrt GDS-27974 (Pre-destroy idle instances on cluster 065)		gds_prod_snc1_db065ingestion_serv_prod
gds_prod_snc1_db065	mysql	GDS-17292	Non-Core	device_fingerprint_storage	fingerprint_prod	988 GB		#N/A	10.22.51.45	gds-snc1-prod-fingerprint-rw-vip.snc1	gds-fingerprint-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.45	gds-snc1-prod-fingerprint-ro-vip.snc1	gds-fingerprint-prod-ro.prod.us-west-1.aws.groupondev.com	No	GDS-27517		Migrated					gds_prod_snc1_db065fingerprint_prod
gds_prod_snc1_db065	mysql	GDS-16703	Core	viewpoint-portal	edw_ops_vwpt_prod	0.5 GB		#N/A	10.22.51.42	gds-snc1-prod-edw-ops-viewpoint-rw-vip.snc1	gds-my-core-us-101-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.42	gds-snc1-prod-edw-ops-viewpoint-ro-vip.snc1	gds-my-core-us-101-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-28237		In Progress					gds_prod_snc1_db065edw_ops_vwpt_prod
gds_prod_snc1_db065	mysql	GDS-15499	Core	rocketman-commercial	rocketmanv2_prod	0.1 GB		#N/A	10.22.51.36	gds-snc1-prod-rocketmanv2-rw-vip.snc1	gds-rocketmanv2-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.46.36	gds-snc1-prod-rocketmanv2-ro-vip.snc1	gds-rocketmanv2-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29740		Migrated					gds_prod_snc1_db065rocketmanv2_prod
gds_prod_snc1_db066	postgresql	GDS-17891	Core	m3_performer_artist_service	performer_service_prod	93 MB	No	No	10.22.51.51	gds-snc1-prod-performer-service-rw-vip.snc1	dedicated	10.22.46.51	gds-snc1-prod-performer-service-ro-vip.snc1			GDS-29823		Decommissioned					gds_prod_snc1_db066performer_service_prod
gds_prod_snc1_db066	postgresql	GDS-17348	Non-Core	mls-yang	history_service_prod	5318 MB		No	10.22.51.64	gds-snc1-prod-history-service-rw-vip.snc1	pg_noncore_gl_461_prod	10.22.46.64	gds-snc1-prod-history-service-ro-vip.snc1		Yes	GDS-30273		Migrated	gds-pg-noncore-gl-461-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-gl-461-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066history_service_prod
gds_prod_snc1_db066	postgresql	GDS-17600	Core	email_campaign_management	campaign_alert_prod	88 MB	No	No	10.22.51.66	gds-snc1-prod-campaign-alert-rw-vip.snc1	dedicated	10.22.46.66	gds-snc1-prod-campaign-alert-ro-vip.snc1			GDS-29824		Migrated	gds-campaign-alert-prod-rw.prod.us-west-1.aws.groupondev.com	gds-campaign-alert-prod-ro.prod.us-west-1.aws.groupondev.com	service is decommissioned		gds_prod_snc1_db066campaign_alert_prod
gds_prod_snc1_db066	postgresql	GDS-16922	Non-Core	mds-feed	mktg_feed_service_prod	2609 MB			10.22.51.58	gds-snc1-prod-marketing-feed-service-rw-vip.snc1	pg_noncore_us_056_prod	10.22.46.58	gds-snc1-prod-marketing-feed-service-ro-vip.snc1			GDS-32838		Migrated	gds-pg-noncore-us-056-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-056-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066mktg_feed_service_prod
gds_prod_snc1_db066	postgresql	GDS-17297	Non-Core	faraday	faraday_prod	9556 MB		No	10.22.51.63	gds-snc1-prod-faraday-rw-vip.snc1		10.22.46.63	gds-snc1-prod-faraday-ro-vip.snc1					Decommissioned					gds_prod_snc1_db066faraday_prod
gds_prod_snc1_db066	postgresql	GDS-16808	Non-Core	marketplace-ticketing-service	market_ticketing_prod	4597 MB		No	10.22.51.57	gds-snc1-prod-market-ticketing-rw-vip.snc1	pg_noncore_us_051_prod	10.22.46.57	gds-snc1-prod-market-ticketing-ro-vip.snc1			GDS-28064		Migrated	gds-pg-noncore-us-051-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-051-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066market_ticketing_prod
gds_prod_snc1_db066	postgresql	GDS-16476	Non-Core	olympus	olympus_prod	57 GB		No	10.22.51.55	gds-snc1-prod-olympus-rw-vip.snc1	pg_noncore_us_054_prod	10.22.46.55	gds-snc1-prod-olympus-ro-vip.snc1			GDS-32756		Migrated	gds-pg-noncore-us-054-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-054-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066olympus_prod
gds_prod_snc1_db066	postgresql	GDS-17233	Non-Core	item-authority	item_auth_prod	1704 MB		Yes	10.22.51.61	gds-snc1-prod-item-auth-rw-vip.snc1	pg_noncore_us_055_prod	10.22.46.61	gds-snc1-prod-item-auth-ro-vip.snc1			GDS-32758		Decommissioned	gds-pg-noncore-us-055-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-055-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066item_auth_prod
gds_prod_snc1_db066	postgresql	GDS-17231	Non-Core	pricing-control-center-jtier	control_center_prod	245 GB		No	10.22.51.62	gds-snc1-prod-control-center-rw-vip.snc1	pg_noncore_us_056_prod	10.22.46.62	gds-snc1-prod-control-center-ro-vip.snc1			GDS-29312		Migrated	gds-pg-noncore-us-056-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-056-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066control_center_prod
gds_prod_snc1_db066	postgresql	GDS-17852	Non-Core	seo-columbus-api	seo_columbus_prod	135 GB		No	10.22.51.69	gds-snc1-prod-seo-columbus-rw-vip.snc1	pg_noncore_us_051_prod	10.22.46.69	gds-snc1-prod-seo-columbus-ro-vip.snc1			GDS-28070		Decommissioned	gds-pg-noncore-us-051-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-051-prod-ro.prod.us-west-1.aws.groupondev.com	GDS-35020 Service is set to decommission 		gds_prod_snc1_db066seo_columbus_prod
gds_prod_snc1_db066	postgresql	GDS-16785			sandbox_pg_prod	30 GB		Yes	10.22.51.56	gds-snc1-prod-sandbox-pg-rw-vip.snc1		10.22.46.56	gds-snc1-prod-sandbox-pg-ro-vip.snc1					Unknown			"No Active conn, No wal Activity"		gds_prod_snc1_db066sandbox_pg_prod
gds_prod_snc1_db066	postgresql	GDS-16197	Non-Core	crosslinker	crosslinker_prod	634 MB		No	10.22.51.54	gds-snc1-prod-crosslinker-rw-vip.snc1	pg_noncore_us_051_prod	10.22.46.54	gds-snc1-prod-crosslinker-ro-vip.snc1		No	GDS-28062		Migrated	gds-pg-noncore-us-051-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-051-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066crosslinker_prod
gds_prod_snc1_db066	postgresql	GDS-15816	Core	switchboard-service	switchboard_prod	9252 kB	PK Missing	Yes	10.22.51.52	gds-snc1-prod-switchboard-rw-vip.snc1	dedicated	10.22.46.52	gds-snc1-prod-switchboard-ro-vip.snc1			GDS-31736		Decommissioned					gds_prod_snc1_db066switchboard_prod
gds_prod_snc1_db066	postgresql	GDS-17860	Non-Core	consumer-data-engineering	airflow_prod	838 MB		No	10.22.51.70	gds-snc1-prod-airflow-rw-vip.snc1	pg_noncore_us_057_prod	10.22.46.70	gds-snc1-prod-airflow-ro-vip.snc1			GDS-32760		In Progress	gds-pg-noncore-us-057-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-057-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066airflow_prod
gds_prod_snc1_db066	postgresql	GDS-17174	Non-Core	sonarqube	sonar_qube_prod	3620 MB		Yes	10.22.51.60	gds-snc1-prod-sonar-qube2-rw-vip.snc1	pg_noncore_us_053_prod	10.22.46.60	gds-snc1-prod-sonar-qube2-ro-vip.snc1			GDS-32101		Decommissioned	gds-pg-noncore-us-053-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-053-prod-ro.prod.us-west-1.aws.groupondev.com	service will be decomm		gds_prod_snc1_db066sonar_qube_prod
gds_prod_snc1_db066	postgresql	GDS-17634	Core	coupons-inventory-service	coupons_inventory_prod	3354 MB	No	No	10.22.51.67	gds-snc1-prod-coupons-inventory-rw-vip.snc1	dedicated	10.22.46.67	gds-snc1-prod-coupons-inventory-ro-vip.snc1		No	GDS-26717		Migrated	gds-coupons-inventory-prod-rw.prod.us-west-1.aws.groupondev.com	gds-coupons-inventory-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066coupons_inventory_prod
gds_prod_snc1_db066	postgresql	GDS-17479	Non-Core	marketing-tagging-service	mkttag_service_prod	8449 MB		No	10.22.51.65	gds-snc1-prod-mkttag-service-rw-vip.snc1	pg_noncore_us_051_prod	10.22.46.65	gds-snc1-prod-mkttag-service-ro-vip.snc1			GDS-28065		Migrated	gds-pg-noncore-us-051-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-051-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066mkttag_service_prod
gds_prod_snc1_db066	postgresql	GDS-17061	Non-Core	mls-yang	merch_lifecycle_prod	2151 GB		No	10.22.51.59	gds-snc1-prod-merchant-lifecycle-rw-vip.snc1	dedicated	10.22.46.59	gds-snc1-prod-merchant-lifecycle-ro-vip.snc1		Yes	GDS-30644		Migrated	gds-merch-lifecycle-prod-rw.prod.us-west-1.aws.groupondev.com	gds-merch-lifecycle-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066merch_lifecycle_prod
gds_prod_snc1_db066	postgresql	GDS-16029	Non-Core	da-leadgen	display_leadgen_prod	8748 kB		No	10.22.51.53	gds-snc1-prod-display-leadgen-rw-vip.snc1	pg_noncore_us_057_prod	10.22.46.53	gds-snc1-prod-display-leadgen-ro-vip.snc1			GDS-32275		In Progress	gds-pg-noncore-us-057-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-057-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db066display_leadgen_prod
gds_prod_snc1_db101	mysql	GDS-16953	Core		dealservice_prod			#N/A	10.22.182.136	gds-snc1-prod-dealservice-ro1-vip.snc1		10.22.183.136	gds-snc1-prod-dealservice-ro2-vip.snc1		Yes			Decommissioned					gds_prod_snc1_db101dealservice_prod
gds_prod_snc1_db101	mysql	GDS-6085			pricing_prod	1398.2 GB		#N/A	10.22.182.131	gds-snc1-prod-pricing-ro1-vip.snc1		10.22.183.131	gds-snc1-prod-pricing-ro2-vip.snc1					Decommissioned					gds_prod_snc1_db101pricing_prod
gds_prod_snc1_db101	mysql	GDS-11578		killbill-payments	killbill_prod	8244.2 GB		#N/A	10.22.182.138	gds-snc1-prod-killbill-ro1-vip.snc1	gds-killbill-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.138	gds-snc1-prod-killbill-ro2-vip.snc1	gds-killbill-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-30234		In Progress			"Slave of 37m1.snc1, Data to be purged before migrating"		gds_prod_snc1_db101killbill_prod
gds_prod_snc1_db101	mysql	GDS-21900	Core	getaways-inventory	gtwy_travel_inv_prod	379.8 GB		#N/A	10.22.182.134	gds-snc1-prod-gtwy-travel-inv-ro1-vip.snc1	gds-gtwy-travel-inv-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.134	gds-snc1-prod-gtwy-travel-inv-ro2-vip.snc1	gds-gtwy-travel-inv-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32459		In Progress			Slave of 39m1.snc1		gds_prod_snc1_db101gtwy_travel_inv_prod
gds_prod_snc1_db101	mysql	GDS-19007	Core	client-id	client_id_prod	5.8 GB		#N/A	10.22.182.137	gds-snc1-prod-client-id-ro1-vip.snc1	gds-client-id-prod-rw.prod.us-west-1.aws.groupondev.com	10.22.183.137	gds-snc1-prod-client-id-ro2-vip.snc1	gds-client-id-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-19998		Migrated					gds_prod_snc1_db101client_id_prod
gds_prod_snc1_db102	postgresql	GDS-4106			clo_service_prod			Yes	10.22.51.7	gds-snc1-prod-clo-service-ro1-vip.snc1		10.22.46.7	gds-snc1-prod-clo-service-ro2-vip.snc1					Decommissioned					gds_prod_snc1_db102clo_service_prod
gds_prod_snc1_db102	postgresql	GDS-14566			email_campaign_prod			No	10.22.51.8	gds-snc1-prod-email-campaign-ro1-vip.snc1		10.22.46.8	gds-snc1-prod-email-campaign-ro2-vip.snc1		Yes			Decommissioned					gds_prod_snc1_db102email_campaign_prod
gds_prod_snc1_db102	postgresql				ugc_prod		No	No	10.22.51.6	gds-snc1-prod-ugc-ro-dns.snc1		10.22.46.6	gds-snc1-prod-ugc-ro-dns.snc1					Decommissioned					gds_prod_snc1_db102ugc_prod
gds_prod_snc1_db161	mysql	GDS-3185 # __SOX__	Core	orders	orders_prod	7196.7 GB		#N/A	10.30.32.51	gds-snc1-prod-orders-rw-vip.snc1	gds-orders-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.51	gds-snc1-prod-orders-ro-vip.snc1	gds-orders-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32114		In Progress					gds_prod_snc1_db161orders_prod
gds_prod_snc1_db162	mysql	GDS-3185 # __SOX__	Core	orders	orders_prod	7196.7 GB		#N/A	10.30.32.52	gds-snc1-prod-orders-split1-ro-vip.snc1	gds-orders-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.52	gds-snc1-prod-orders-split2-ro-vip.snc1	gds-orders-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32114		In Progress					gds_prod_snc1_db162orders_prod
gds_prod_snc1_db163	mysql	GDS-3185 # __SOX__	Core	orders	orders_prod	7196.7 GB		#N/A	10.30.32.53	gds-snc1-prod-orders-split3-ro-vip.snc1	gds-orders-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.53	gds-snc1-prod-orders-split4-ro-vip.snc1	gds-orders-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32114		In Progress					gds_prod_snc1_db163orders_prod
gds_prod_snc1_db164	mysql	GDS-3185 # __SOX__	Core	orders	orders_prod	7196.7 GB		#N/A	10.30.32.54	gds-snc1-prod-orders-split5-ro-vip.snc1	gds-orders-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.54	gds-snc1-prod-orders-split6-ro-vip.snc1	gds-orders-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32114		In Progress					gds_prod_snc1_db164orders_prod
gds_prod_snc1_db172	mysql	GDS-xxxx	Core	pwa	pwa_prod	1882.5 GB		#N/A	10.30.24.73	gds-snc1-prod-pwa-split1-ro-vip.snc1	gds-pwa-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.72		gds-pwa-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-20737		In Progress			Slave of 017m1		gds_prod_snc1_db172pwa_prod
gds_prod_snc1_db173	mysql	GDS-xxxx	Core	pwa	pwa_prod	1880.4 GB		#N/A	10.30.24.77	gds-snc1-prod-pwa-etl-split3-ro-vip.snc1	gds-pwa-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.72		gds-pwa-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-20737		In Progress			Slave of 017m1		gds_prod_snc1_db173pwa_prod
gds_prod_snc1_db174	mysql	GDS-xxxx	Core	pwa	pwa_prod	1843.8 GB		#N/A	10.30.24.78	gds-snc1-prod-pwa-api-split5-ro-vip.snc1	gds-pwa-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.72		gds-pwa-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-20737		In Progress			Slave of 017m1		gds_prod_snc1_db174pwa_prod
gds_prod_snc1_db175	mysql	GDS-1868	Core	pwa	pwa_prod	1878.5 GB		#N/A	10.30.24.79	gds-snc1-prod-pwa-split7-ro-vip.snc1	gds-pwa-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.72		gds-pwa-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-20737		In Progress			Slave of 017m1		gds_prod_snc1_db175pwa_prod
gds_prod_snc1_db181	mysql	GDS-xxxx	Core	users-service	users_prod	1220.1 GB		#N/A	10.30.32.81	gds-snc1-prod-users-rw-vip.snc1	gds-users-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.81	gds-snc1-prod-users-ro-vip.snc1	gds-users-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32115		In Progress					gds_prod_snc1_db181users_prod
gds_prod_snc1_db182	mysql	GDS-xxxx	Core	users-service	users_prod	1243.4 GB		#N/A	10.30.32.82	gds-snc1-prod-users-split1-ro-vip.snc1	gds-users-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.33.81	gds-snc1-prod-users-ro-vip.snc1	gds-users-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32115		In Progress					gds_prod_snc1_db182users_prod
gds_prod_snc1_db201	mysql	GDS-xxxxx # __SOX__		orders	orders_prod			#N/A	10.22.51.201			10.22.46.201						Decommissioned					gds_prod_snc1_db201orders_prod
gds_prod_snc1_dbl001	postgresql	GDS-7754			ci_datamart		PK Missing	Yes	10.30.24.192	gds-snc1-prod-datamart-rw-vip.snc1		10.30.25.192	gds-snc1-prod-datamart-ro-vip.snc1					Decommissioned					gds_prod_snc1_dbl001ci_datamart
gds_prod_snc1_dbl002	postgresql	GDS-24817	Non-Core	mls-rin	merch_demograph_prod			Yes	10.30.24.9	gds-snc1-prod-merch-demograph-dbl-rw-vip.snc1	pg_noncore_gl_461_prod	10.30.25.9	gds-snc1-prod-merch-demograph-dbl-ro-vip.snc1		Yes	GDS-33527		Migrated	gds-pg-noncore-gl-461-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-gl-461-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_dbl002merch_demograph_prod
gds_prod_snc1_dbl003	mysql	GDS-3173	Core	deal-catalog	dealservice_prod			#N/A	10.30.24.10	gds-snc1-prod-dealservice-arch-ro1-vip.snc1	gds-dealservice-prod-archive-rw.prod.us-west-1.aws.groupondev.com	10.30.25.10	gds-snc1-prod-dealservice-arch-ro2-vip.snc1	gds-dealservice-prod-archive-ro.prod.us-west-1.aws.groupondev.com		GDS-32591		Migrated					gds_prod_snc1_dbl003dealservice_prod
